TEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,POSTSEASON,SEED,YEAR,conf_A10,conf_ACC,conf_AE,conf_ASun,conf_Amer,conf_B10,conf_B12,conf_BE,conf_BSky,conf_BSth,conf_BW,conf_CAA,conf_CUSA,conf_Horz,conf_Ivy,conf_MAAC,conf_MAC,conf_MEAC,conf_MVC,conf_MWC,conf_NEC,conf_OVC,conf_P12,conf_Pat,conf_SB,conf_SC,conf_SEC,conf_SWAC,conf_Slnd,conf_Sum,conf_WAC,conf_WCC
Alabama,30,0.46153846153846156,0.52987012987013,0.12974683544303778,0.9343,51.3,45.3,18.6,21.1,31.5,29.8,28.6,31.9,50.1,46.4,35.1,28.8,73.9,6.8,S16,2.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
West Virginia,27,0.23076923076923073,0.6571428571428575,0.3575949367088609,0.9046,48.7,50.2,17.0,20.7,35.6,31.3,39.4,28.5,46.4,51.3,35.7,32.3,69.6,3.0,R32,3.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Texas,26,0.2692307692307693,0.6025974025974028,0.3006329113924049,0.9058,52.9,46.7,20.2,17.8,31.3,26.9,34.0,36.7,52.4,45.8,35.7,32.3,69.1,4.2,R64,3.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kansas,27,0.3076923076923077,0.464935064935065,0.1898734177215191,0.8964,49.8,47.0,17.7,20.0,30.9,26.9,30.5,26.5,49.3,45.9,33.8,32.6,68.2,4.2,R32,3.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Arkansas,28,0.3846153846153847,0.5142857142857147,0.22784810126582267,0.8997,51.5,47.6,17.4,20.3,31.7,26.2,32.7,29.3,51.9,46.9,33.9,32.6,73.1,4.6,E8,3.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Florida St.,22,0.15384615384615385,0.7064935064935063,0.31645569620253156,0.9305,54.4,46.5,20.1,19.6,35.4,31.4,32.7,36.3,52.1,44.2,39.0,33.3,70.4,2.5,S16,4.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Virginia,24,0.23076923076923073,0.6233766233766231,0.31329113924050667,0.9079,56.1,47.9,15.4,15.2,23.1,22.6,22.0,24.6,55.3,46.1,38.1,34.0,59.9,3.4,R64,4.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Purdue,27,0.23076923076923073,0.5662337662337666,0.28164556962025333,0.8994,51.4,48.6,18.7,16.9,32.2,24.1,32.2,30.3,52.1,49.7,33.5,31.5,66.6,3.8,R64,4.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oklahoma St.,28,0.3076923076923077,0.48571428571428577,0.26265822784810133,0.875,52.1,47.2,21.4,19.3,31.9,30.2,36.4,30.5,52.8,46.9,33.8,31.7,71.6,4.6,R32,4.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Villanova,22,0.15384615384615385,0.7090909090909094,0.4018987341772151,0.9076,52.8,51.8,13.5,19.0,27.9,24.8,30.0,25.8,52.8,51.0,35.2,35.4,65.1,3.2,S16,5.0,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tennessee,26,0.23076923076923073,0.47272727272727266,0.16455696202531644,0.9072,50.1,45.9,18.2,22.9,31.4,28.6,35.1,31.1,49.8,44.8,33.8,31.8,66.9,2.4,R64,5.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Creighton,28,0.3076923076923077,0.6181818181818186,0.32594936708860756,0.9025,55.7,46.9,15.8,17.8,24.8,28.2,26.9,25.7,56.3,46.1,36.7,32.1,69.1,3.5,S16,5.0,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Colorado,30,0.3846153846153847,0.6000000000000001,0.3006329113924049,0.9045,52.0,47.7,16.8,19.8,30.9,25.6,29.9,28.0,50.3,46.5,36.7,33.3,66.3,2.6,R32,5.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Texas Tech,27,0.1923076923076923,0.5636363636363635,0.259493670886076,0.9057,49.7,47.9,16.2,23.8,33.8,29.7,39.3,36.4,48.7,44.8,34.7,35.1,65.7,0.9,R32,6.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BYU,25,0.3076923076923077,0.5766233766233766,0.2943037974683542,0.8991,55.0,46.6,19.0,16.0,28.6,23.3,27.8,29.4,54.5,45.5,37.3,32.4,68.2,3.3,R64,6.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
USC,29,0.3846153846153847,0.5558441558441558,0.25316455696202533,0.9052,52.1,45.4,18.1,17.4,35.7,27.3,37.5,24.8,52.1,42.2,34.8,34.2,67.2,3.6,E8,6.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
San Diego St.,26,0.42307692307692313,0.5324675324675323,0.1898734177215191,0.9191,52.7,46.7,16.9,22.5,29.9,24.4,34.3,32.7,50.5,44.6,37.5,32.8,66.0,2.8,R64,6.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Florida,23,0.07692307692307698,0.5194805194805192,0.29746835443038,0.8748,52.5,47.5,20.7,20.5,30.7,31.5,33.8,34.8,51.9,48.4,35.7,30.6,68.6,1.4,R32,7.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Connecticut,22,0.11538461538461542,0.6233766233766231,0.27848101265822756,0.9188,49.5,46.2,17.6,19.6,36.9,29.8,29.6,36.9,49.0,45.6,33.6,31.6,65.7,2.1,R64,7.0,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Clemson,23,0.15384615384615385,0.39740259740259765,0.25,0.8374,50.4,48.7,19.5,21.6,26.6,26.6,23.6,29.6,49.2,47.5,34.6,33.7,64.4,2.9,R64,7.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oregon,26,0.3076923076923077,0.5844155844155843,0.4493670886075951,0.835,54.4,50.1,16.8,20.3,28.3,27.2,26.8,27.1,52.9,49.9,37.9,33.6,67.2,3.0,S16,7.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Oklahoma,25,0.11538461538461542,0.52987012987013,0.3322784810126582,0.8642,50.8,48.9,15.8,18.7,27.3,27.5,29.1,22.8,50.8,46.3,33.8,35.4,67.6,0.3,R32,8.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
North Carolina,28,0.23076923076923073,0.47272727272727266,0.240506329113924,0.8777,48.5,48.7,20.5,19.3,41.2,26.3,34.9,27.1,48.9,46.8,31.7,34.4,71.8,2.3,R64,8.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LSU,27,0.23076923076923073,0.7454545454545456,0.5,0.8868,52.8,48.5,16.1,18.4,31.5,32.8,33.9,29.1,53.0,51.3,35.0,30.0,70.4,2.4,R32,8.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Loyola Chicago,26,0.46153846153846156,0.464935064935065,0.13607594936708844,0.9136,56.3,46.7,18.5,21.6,26.0,21.0,30.7,22.4,58.0,45.5,35.7,32.5,63.9,1.7,S16,8.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
St. Bonaventure,20,0.15384615384615385,0.5324675324675323,0.28164556962025333,0.8864,50.5,45.5,16.9,19.5,33.6,28.4,27.8,28.3,49.3,45.1,35.4,30.6,64.7,2.1,R64,9.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Missouri,25,0.15384615384615385,0.5376623376623377,0.3481012658227849,0.8599,50.9,48.5,18.9,18.4,28.6,29.2,37.5,36.4,52.6,48.3,32.0,32.7,68.6,2.1,R64,9.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Wisconsin,29,0.1923076923076923,0.5376623376623377,0.20253164556962044,0.9163,49.4,47.9,13.5,17.8,23.7,25.1,26.9,28.5,46.3,47.1,36.0,33.0,65.0,2.2,R32,9.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Georgia Tech,25,0.1923076923076923,0.581818181818182,0.3417721518987342,0.882,53.9,52.2,15.9,22.7,24.8,29.7,29.0,28.9,54.8,50.7,34.9,36.7,67.7,1.9,R64,9.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rutgers,26,0.11538461538461542,0.41818181818181843,0.25,0.847,50.2,47.7,16.4,18.9,27.4,29.1,27.7,33.2,51.9,47.4,31.1,32.1,67.8,1.9,R32,10.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Virginia Tech,21,0.11538461538461542,0.48571428571428577,0.3322784810126582,0.8426,52.5,48.4,17.3,17.6,28.4,24.3,33.2,30.9,51.7,47.6,35.7,33.0,66.5,0.9,R64,10.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maryland,28,0.15384615384615385,0.5038961038961038,0.28481012658227867,0.8735,52.6,48.5,16.8,16.9,20.9,24.8,32.6,25.6,52.8,46.4,34.9,34.3,65.4,0.2,R32,10.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VCU,26,0.2692307692307693,0.36363636363636376,0.1803797468354431,0.854,50.9,45.8,20.6,23.5,28.3,31.3,34.0,35.4,51.7,45.9,32.9,30.5,70.0,1.3,R64,10.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michigan St.,27,0.11538461538461542,0.39480519480519494,0.3006329113924049,0.8054,47.9,47.8,18.9,15.4,30.4,26.1,31.4,37.1,47.8,48.1,32.0,31.5,68.7,1.4,R68,11.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wichita St.,19,0.15384615384615385,0.49350649350649345,0.44620253164556933,0.7823,47.6,47.1,15.9,18.1,29.8,33.4,38.2,29.7,44.7,47.6,34.5,30.8,67.5,1.3,R68,11.0,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Syracuse,25,0.15384615384615385,0.5766233766233766,0.4303797468354431,0.8402,50.7,48.5,16.0,20.8,30.1,33.5,28.1,25.1,50.9,49.3,33.7,31.6,69.4,0.5,S16,11.0,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UCLA,26,0.1923076923076923,0.5636363636363635,0.4272151898734178,0.835,52.0,50.7,16.6,17.6,30.4,24.4,32.6,28.0,50.6,49.4,36.7,35.1,64.7,1.0,F4,11.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Utah St.,27,0.3076923076923077,0.37922077922077957,0.1898734177215191,0.8569,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0,-1.1,R64,11.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Drake,27,0.5,0.5506493506493508,0.5569620253164556,0.7508,54.5,48.4,15.2,18.8,31.6,24.9,25.2,29.7,54.4,49.7,36.6,30.8,66.7,1.5,R64,11.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Georgetown,25,0.038461538461538436,0.464935064935065,0.29113924050632933,0.8516,49.6,48.0,21.7,16.2,32.4,27.3,30.3,25.9,46.1,47.4,36.6,32.6,69.5,-1.0,R64,12.0,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oregon St.,28,0.1923076923076923,0.464935064935065,0.49367088607594933,0.7289,48.7,50.4,17.2,18.5,29.8,29.4,34.0,38.2,46.9,52.5,34.6,31.4,65.1,-1.6,E8,12.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
UC Santa Barbara,24,0.3846153846153847,0.4493506493506496,0.4303797468354431,0.7615,53.0,47.7,16.5,20.8,28.2,24.5,35.5,28.0,53.4,46.6,34.8,33.4,65.8,-0.2,R64,12.0,2021,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Winthrop,24,0.42307692307692313,0.35324675324675336,0.4082278481012662,0.6975,53.0,49.0,19.5,22.5,35.6,22.2,35.7,33.8,53.0,49.2,35.3,32.4,73.8,0.9,R64,12.0,2021,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ohio,22,0.15384615384615385,0.5532467532467535,0.528481012658228,0.7715,55.8,51.1,17.0,20.0,28.7,27.4,29.6,30.2,56.4,51.6,36.6,33.7,69.3,-2.0,R32,13.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
North Texas,25,0.1923076923076923,0.3584415584415588,0.33544303797468356,0.7578,54.0,45.7,20.4,21.4,27.9,26.9,27.2,31.7,52.9,44.8,37.3,31.6,63.3,-2.5,R32,13.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UNC Greensboro,29,0.34615384615384615,0.30389610389610366,0.4272151898734178,0.6353,48.2,48.1,15.6,21.0,32.4,25.9,23.8,36.4,50.3,48.3,30.0,31.9,68.3,-3.5,R64,13.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Liberty,24,0.42307692307692313,0.48051948051948035,0.5537974683544307,0.6969,57.4,48.0,15.6,17.3,23.1,22.4,25.5,29.6,56.8,47.8,38.8,32.2,63.4,-1.7,R64,13.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Colgate,15,0.07692307692307698,0.5246753246753246,0.5063291139240507,0.7641,57.1,45.7,13.8,16.6,27.9,25.6,31.1,25.1,55.4,49.5,40.2,26.1,71.9,0.3,R64,14.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Eastern Washington,22,0.15384615384615385,0.4441558441558442,0.5411392405063289,0.6729,54.1,47.5,16.5,16.5,23.9,25.8,30.4,27.7,54.2,47.6,35.9,31.6,72.2,-3.6,R64,14.0,2021,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Abilene Christian,23,0.42307692307692313,0.290909090909091,0.3386075949367089,0.6977,52.9,45.4,19.4,26.7,30.6,27.9,34.0,42.5,50.8,46.3,37.7,29.1,70.0,-1.1,R32,14.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Morehead St.,28,0.42307692307692313,0.22597402597402594,0.4018987341772151,0.5778,51.9,47.0,22.9,18.0,31.3,24.9,36.8,23.1,51.8,47.6,34.7,30.7,65.6,-2.0,R64,14.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Iona,17,0.0,0.2727272727272725,0.490506329113924,0.545,51.2,45.6,22.4,19.6,33.4,26.1,36.1,46.3,49.9,45.8,35.5,30.1,68.5,-3.2,R64,15.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oral Roberts,23,0.15384615384615385,0.4259740259740261,0.731012658227848,0.4981,53.6,50.4,15.7,18.2,23.2,33.0,27.8,33.1,49.7,49.0,38.8,35.6,71.4,-5.1,S16,15.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Grand Canyon,20,0.1923076923076923,0.3142857142857145,0.3797468354430382,0.6852,53.0,44.9,20.4,16.6,32.4,22.6,34.7,29.6,55.7,44.9,32.2,29.9,65.4,-3.2,R64,15.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
